restaurant,account,name,level,comment_star,comment,
大稻埕魯肉飯,54b3e00ad4fdab26d1bb5fd8,食癮，拾影,愛食記部落客(653篇食記),0,大同區 大稻埕魯肉飯-傳承三代，老台北的味道｜台北長安西路、台北後火車站、華陰街商圈+ 6分享開啟食記›,
HEY CAFE,58c26e46699b6e280af067c0,吳媮珊,(2則評論),5,第一次來這邊吃飯 青醬燉飯很好吃 裡面的蝦仁是用完整的一隻蝦 吃起來感覺是用炸的 但是不會很油 飲料是鮮奶油 而且不限時間 想吃中午或是下午茶推薦來這邊用餐表示讚賞分享,
HEY CAFE,57aea9142756dd520d1dc42b,小咪ma。吃喝玩樂趣,愛食記部落客(373篇食記),0,HEY CAFE 隱身中山北路巷弄內工業風咖啡廳。螞蟻人必點 花生巧克力冰淇淋鬆餅。善導寺捷運站1號出口+ 1分享開啟食記›,
HEY CAFE,54f2d0ef2756dd067fc55847,Anita Tsai,(4則評論),5,餐點好吃老闆很帥+ 1分享,
HEY CAFE,58be2f44f5246843cbaa14e6,Ling’s 美食x幸福遊,愛食記部落客(77篇食記),3.5,輕工業風不限時咖啡廳-台北車站商圈巷弄美食-中西合併餐點多樣選擇。+ 5分享開啟食記›,
HEY CAFE,5d8872e28c906d686b8445d8,薇薇安的吃貨筆記,愛食記部落客(90篇食記),3.5,HEY CAFE+ 1分享開啟食記›,
HEY CAFE,57aac3392756dd3c7f471fa1,Jing Huang,銀級會員(37則評論),3.5,還不錯！份量十足！價錢不貴！+ 2分享,
HEY CAFE,55d86424699b6e1e28b56a55,Angel Li,(1則評論),3,店員臉一個神臭！表示讚賞分享,
HEY CAFE,56dbe8d32756dd62a084efe5,焦糖曼曼 走跳人生,愛食記部落客(81篇食記),3.5,【台北中山】HEY CAFE 捷運台北車站美食 巷弄內的高CP中/西式料理 中山北路表示讚賞分享開啟食記›,
HEY CAFE,5770ee4023679c42ac0c8195,生活就是要慢慢吃,愛食記部落客(168篇食記),4.5,HEY CAFE▷ 二訪鄰近北車適合聚餐的好地方+ 3分享開啟食記›,
HEY CAFE,580a3d06699b6e11ed1f0dc4,朵利斯,愛食記部落客(313篇食記),0,HEY CAFE-台北中山 椒麻雞腿飯 茄汁肉醬義大利麵 蘑菇青醬雞肉義大利麵 黃金咖哩雞肉燉飯 肉醬起司帕尼尼 BBQ烤雞帕尼尼 花生培根帕尼尼 卡布奇諾 黑糖歐蕾 巧克力冰沙 草莓優格冰沙 蜂蜜檸檬 柳橙氣泡飲 咖啡 複合式餐廳 早午餐 免收服務費 捷運台北車站表示讚賞分享開啟食記›,
HEY CAFE,5394b07e40d18d3bb1e58b0a,Bernice 小芬,愛食記部落客(311篇食記),0,HEY CAFE(捷運善導寺站)+ 4分享開啟食記›,
HEY CAFE,580e4a95699b6e426565f677,Mier戴小如,愛食記部落客(51篇食記),0,台北 中山區 巷弄間美食 HEY CAFE 牽絲帕尼尼x手作花生巧克力甜點+ 2分享開啟食記›,
HEY CAFE,54d831152756dd62678a145e,Nancy將的生活筆計本,愛食記部落客(1149篇食記),0,巷弄內好吃帕尼尼 HEY CAFE/爆漿起司超邪惡/溫馨小店服務佳+ 5分享開啟食記›,
HEY CAFE,565e5fd92756dd02d1ae49a6,金全順,(3則評論),0,GOOD表示讚賞分享,
HEY CAFE,535be0eb40d18d04dd84f5db,J&A的旅行,愛食記部落客(895篇食記),0,"爆漿又超牽絲烤雞帕里尼,肉嫩香味濃、吐司酥香好吃!用餐不限時餐廳推薦。 Hey Cafe 【捷運善導寺/台北車站】+ 5分享開啟食記›",
HEY CAFE,54e41f9a2756dd560a9c0203,Nash，神之領域,愛食記部落客(1649篇食記),0,Hey Cafe 必吃!爆料又牽絲的招牌帕里尼+ 1分享開啟食記›,
HEY CAFE,5364740040d18d2397752d8a,Angelababy享樂日記,愛食記部落客(1627篇食記),0,中山 巷弄犯規輕食HEY CAFE ♥ 牽絲帕里尼 X 手作花生巧克力甜點 X 蜂蜜肉桂拿鐵 ♥+ 9分享開啟食記›,
HEY CAFE,54323120d4fdab46b1ce1c21,尼豪,愛食記部落客(515篇食記),0,超犯規外酥內軟一口咬下爆漿無極限的帕里尼 隱身在巷弄間的Hey Cafe 近台北車站捷運中山站美食咖啡廳聚餐約會推薦  含菜單價位食記 + 47分享開啟食記›,
HEY CAFE,53c3bcfed4fdab7c0e23a7f7,大食女,愛食記部落客(704篇食記),0,"[台北車站美食] 邪惡的牽絲帕里尼，你抵擋得住嗎！❑Hey Cafe◬ 帕里尼、義大利麵、燉飯、比利時鬆餅等手作甜點，這裡通通有！(附完整菜單menu) 台北車站美食/台北車站早午餐/台北車站咖啡廳/台北車站甜點/台北車站帕里尼/台北車站燉飯/台北車站有wifi,不限時,不收服務費咖啡廳/台北車站義式料理/台北可包場餐廳+ 44分享開啟食記›",
HEY CAFE,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,Hey Cafe 隱身巷弄內的爆料帕里尼！還有手作甜點不藏私推薦 捷運中山站不限時咖啡店+ 8分享開啟食記›,
泰市場,5b40d57122613964fa8f2634,小林亂吃,銀級會員(20則評論),4.5,很喜歡晚餐給的誠意想狂吃生魚片的請不要來泰式世界本來就沒有生魚片來這裡就是享受太少風味好喝的鮮魚湯只有識貨的才知道都是高檔的生菜沙拉啊表示讚賞分享,
泰市場,5cf27b1df5246828aed5e97b,王文鈴,(1則評論),1,CP值大退步，與開幕的菜色差太多，服務普通，這個己經放了約1小時不收就是不收，重點是我的生魚片不見了，餐飲己經變399吃到飽感覺...花錢的CP值不合理+ 1分享,
泰市場,54d968772756dd763ed6040b,麻糬公主,愛食記部落客(275篇食記),0,台北信義泰式料理吃到飽｜泰市場：甜蝦干貝超好吃！泰式海鮮生日高級餐廳推薦@捷運市政府站+ 13分享開啟食記›,
泰市場,560d42c7699b6e487b044d9e,軟西，遊記,愛食記部落客(366篇食記),0,泰市場●泰式料理吃到飽 來泰市場大啖螃蟹吃到飽! 泰式海鮮自助餐 泰市場價位 市政府站餐廳/市政府站美食+ 4分享開啟食記›,
泰市場,57f28960699b6e39d8105648,食而忘憂,金級會員(69則評論),1,選擇少，不推表示讚賞分享,
泰市場,5657140e2756dd7649f43dee,魚樂分享誌•小魚,愛食記部落客(707篇食記),0,泰市場(誠品信義旗艦店)-泰式料理、天使紅蝦吃到飽+ 6分享開啟食記›,
泰市場,5afe22a123679c05a1c1b8c4,朱登容,(1則評論),0,餐券優惠期閰太短，停車費太貴，典華停車皆免費，天使紅蝦腥味很重，以後較會考慮其他餐券表示讚賞分享,
泰市場,54b31693d4fdab26d1baf162,大手牽小手,愛食記部落客(902篇食記),0,現在吃最划算！食尚Buffet月，由舌尖味蕾暢遊泰國，經典泰式料理無限吃到飽！泰市場海鮮自助餐廳表示讚賞分享開啟食記›,
泰市場,550ed3242756dd59771bfae9,嵐嵐的饗樂生活誌,愛食記部落客(766篇食記),0,泰市場－泰式吃到飽！泰式料理、海鮮buffet，信義誠品美食+ 3分享開啟食記›,
泰市場,54aa6cfad4fdab41ef7e753b,雪倫情報局,愛食記部落客(769篇食記),0,泰市場 海鮮食材種類多品質佳 酸酸辣辣配生啤剛剛好+ 8分享開啟食記›,
泰市場,54abb439d4fdab62075d706b,冰淇淋妹,愛食記部落客(574篇食記),0,泰市場Spice Market – 超級新鮮泰式自助餐buffet 甜蝦胭脂蝦干貝吃到飽！+ 18分享開啟食記›,
泰市場,54bc6dafd4fdab38ef685605,AJ,愛食記部落客(469篇食記),0,泰市場 誠品信義旗艦店 泰式海鮮自助料理餐廳表示讚賞分享開啟食記›,
泰市場,54d8a0ff2756dd699b3e91c2,布咕布咕美食小天地,愛食記部落客(1895篇食記),0,泰市場－泰式料理吃到飽之 我就是泰皇！！表示讚賞分享開啟食記›,
泰市場,54aa8a07d4fdab4123ea6896,陳小沁,愛食記部落客(1227篇食記),0,《信義》泰市場 – 泰式料理海鮮吃到飽，信義誠品+ 5分享開啟食記›,
泰市場,552335242756dd34a0f2ee53,小孤牛,愛食記部落客(673篇食記),0,泰市場海鮮自助餐廳+ 1分享開啟食記›,
泰市場,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,泰市場@信義誠品，泰式料理吃到飽表示讚賞分享開啟食記›,
泰市場,54ddafec2756dd76b8e10cd5,小公主Irene,愛食記部落客(1718篇食記),0,【台北信義區】愛酸辣&海鮮食怪的天堂．泰市場表示讚賞分享開啟食記›,
泰市場,544acf8bd4fdab73544afc21,桶子葉の吐司記,愛食記部落客(1107篇食記),0,晶華集團．泰市場 Spice Market 海鮮自助餐廳 -- 愛海鮮的捧油們來這就對了!+ 2分享開啟食記›,
泰市場,5519535d2756dd6b2dc70bb2,洛基歐弟,愛食記部落客(467篇食記),0,[誠品信義旗鑑店]泰市場SPICE MARKET海鮮自助餐廳表示讚賞分享開啟食記›,
泰市場,551d38302756dd4c23efe0a5,魯智深與二鍋頭,愛食記部落客(790篇食記),0,泰市場海鮮自助餐廳表示讚賞分享開啟食記›,
泰市場,54c4e22f2756dd1b2ce63a2c,美食猛男阿一一,愛食記部落客(722篇食記),0,台北 誠品信義店六樓「泰市場」表示讚賞分享開啟食記›,
馬辣頂級麻辣鴛鴦火鍋忠孝店,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,大湖草莓吃到飽！@ 馬辣頂級麻辣鴛鴦火鍋忠孝店表示讚賞分享開啟食記›,
馬辣頂級麻辣鴛鴦火鍋忠孝店,585fa17b699b6e5af4c14e1a,李冠廷,(9則評論),4.5,給4.5是因為太久沒去吃了4年前當初吃到有集點卡幾乎每個禮拜光顧吃到店員都認識了馬的 哈根莫凡彼 通通給我挖起來+ 1分享,
馬辣頂級麻辣鴛鴦火鍋忠孝店,5657140e2756dd7649f43dee,魚樂分享誌•小魚,愛食記部落客(707篇食記),0,馬辣頂級麻辣鴛鴦火鍋忠孝店│天使紅蝦草蝦雙蝦免費升級│新鮮大湖草莓無限吃到飽表示讚賞分享開啟食記›,
馬辣頂級麻辣鴛鴦火鍋忠孝店,5b931cd523679c06e21f3844,廖越旖,銀級會員(34則評論),4.5,由于宿舍对于辣椒🌶️火锅🍲过于渴望，所以一位舍友物色到了一家叫做【馬辣】火锅的。🤔刚开始要了“大辣”，我们觉得连微辣的程度都没有，于是在服务员惊讶的神情中又加了一碗辣椒。结果是有一点点辣了，但是不够带劲，没有那种酥麻，满满辣椒油锅的感觉。[允悲][允悲]但是在台湾吃到这种程度的火锅已经超幸福了。而且配菜什么的超多的，我已经把这里的哈根达斯冰淇淋每种吃了一口，湾湾很多这种自助餐的店。表示讚賞分享,
馬辣頂級麻辣鴛鴦火鍋忠孝店,5841175c2756dd0a729622b3,老曼,紫級會員(108則評論),4,馬辣頂級麻辣鴛鴦火鍋(忠孝店)‧吃到飽‧菜單、價位+ 6分享開啟食記›,
馬辣頂級麻辣鴛鴦火鍋忠孝店,55a7befc699b6e5859d04dda,Chu YolanDa,金級會員(63則評論),4.5,麻辣鍋底的鴨血超入味超好吃，連續了很多次，蛤蜊、蝦子很新鮮，目前吃過的馬辣就這間最好！表示讚賞分享,
JAM'S TEA 詹姆詹姆果蜜大吉嶺茶飲,55b73953699b6e7548633b6d,奇奇一起玩樂趣,愛食記部落客(1211篇食記),0,飲品｜台北 JAM’S TEA 詹姆·詹姆 大吉嶺果蜜茶專賣店 東區明曜百貨旁、捷運忠孝敦化站飲品店推薦！表示讚賞分享開啟食記›,
朝桂港式飲茶,54637e1cd4fdab447a817870,小可愛阿貴,愛食記部落客(1214篇食記),0,地瓜稀飯40元吃到飽～超好吃港式燒臘推薦！近期吃過最好吃的台菜餐廳，朝桂餐廳～台北美食表示讚賞分享開啟食記›,
朝桂港式飲茶,5a773059f52468177d775814,Jasmine Huang,(5則評論),4,蠻喜歡的港式餐廳 價格也不貴 + 5分享,
朝桂港式飲茶,552335242756dd34a0f2ee53,小孤牛,愛食記部落客(673篇食記),0,朝桂餐廳 - 港式飲茶+ 1分享開啟食記›,
朝桂港式飲茶,54e41f9a2756dd560a9c0203,Nash，神之領域,愛食記部落客(1649篇食記),0,朝桂餐廳 港式飲茶跟兄弟飯店有得拚+ 7分享開啟食記›,
朝桂港式飲茶,54870c2ad4fdab2441abd0c9,烏娜小姐,愛食記部落客(416篇食記),0,捷運忠孝敦化站‧朝桂餐廳Parents Restaurant‧台菜 港式飲茶 婚宴筵席+ 2分享開啟食記›,
朝桂港式飲茶,5427b7c5d4fdab429f8a7a08,Rex Chang,(3則評論),0,上菜順序混亂 晚來的客人都已經吃完同樣的菜 問了好幾次 菜還一直沒來經理的處理也是很兩光完全不清楚狀況表示讚賞分享,
朝桂港式飲茶,54d8a0ff2756dd699b3e91c2,布咕布咕美食小天地,愛食記部落客(1895篇食記),0,台北-朝桂餐廳 Parents Restaurant 港式飲茶餐廳-清淡不失味的港式飲茶表示讚賞分享開啟食記›,
朝桂港式飲茶,54cf83cd2756dd416a4f3fe7,Ireneの美食鋪子,愛食記部落客(1085篇食記),0,【朝桂餐廳】脆皮雞也太銷魂...表示讚賞分享開啟食記›,
朝桂港式飲茶,54b604aed4fdab68baa88539,夢與幻的地圖,愛食記部落客(1516篇食記),0,台北 東區 朝桂餐廳 吃港點 ( 下午茶)表示讚賞分享開啟食記›,
朝桂港式飲茶,54aa8a07d4fdab4123ea6896,陳小沁,愛食記部落客(1227篇食記),0,《東區》朝桂餐廳 – 一級棒的港菜+台菜，婚宴好地!表示讚賞分享開啟食記›,
十二粥,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,暖胃暖心更暖口福的粥品 也有甜湯冰品可以選擇哦-十二粥@捷運信義安和站@通化夜市表示讚賞分享開啟食記›,
十二粥,5ba65a9f2261391b7326934c,HappyPerry,愛食記部落客(42篇食記),3.5,賣粥也賣冰的十二粥--台北大安信義安和冰品推薦-+ 1分享開啟食記›,
十二粥,5596a16c699b6e44c863924d,賤宇闖天下,銀級會員(38則評論),4.5,💡這家靠近臨江夜市的平價美食文青店，不論冰、粥、湯都很優秀，價格在台北市來說很親民，特別要推薦他們的冰料多實在，綜合冰左下角黃黃的荔枝球，咬下去會有噗滋的感覺，除了新鮮味道也非常清爽，夏天真ㄉ要來一碗，裝潢也是非常有特色，一整個紅色貨櫃屋直接進駐在店中，汽油桶也是桌子，很適合文青網美拍照打卡，同時滿一定金額這家店也有外送服務，非常適合公司行號當下午茶，消消暑，但距離有點遠要稍微注意這家無保冰桶有可能會融化問題，還是推薦直接親臨店家品嚐。🍴 十二粥🏠台北市通安街79號(信義安和站3號出口)🕰營業時間11:30 – 22:00☎️02 2736 5565🍽鳳梨冰40元（推👍）🍽黑糖粉貴冰40元（👍）🍽綜合冰60元（推一定要點👍）#Joe嚐美食#臨江夜市#通化街#文青#信義安和站#冰品#粥#飲料#料多實在#平價美食#公司外送表示讚賞分享,
十二粥,53c3bcfed4fdab7c0e23a7f7,大食女,愛食記部落客(704篇食記),0,信義安和美食 十二粥-IG夯爆的店！不只賣粥、還有賣冰！布丁是經典！(附十二粥MENU) 台北冰店+ 1分享開啟食記›,
十二粥,54ddafec2756dd76b8e10cd5,小公主Irene,愛食記部落客(1718篇食記),0,通化夜市美食，工業貨櫃風粥品店，隱藏著可口的古早味刨冰，布丁像極蒸蛋．十二粥+ 1分享開啟食記›,
十二粥,5a8911db23679c2a860cb7a2,珮蒂的味蕾日記,愛食記部落客(61篇食記),5,大安區通化夜市 十二粥 文青貨櫃屋 個人粥品 超便宜冰品+ 4分享開啟食記›,
十二粥,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,十二粥 通化夜市通安街美食推薦！個人獨享粥品、古早味圓仔冰+ 2分享開啟食記›,
十二粥,5620f9e12756dd2056c21c2c,ifunny艾方妮,愛食記部落客(813篇食記),0,十二粥~貨櫃文青風格的粥品/古早味冰品店+ 3分享開啟食記›,
十二粥,59b664f7f524683ac9036293,艾吃食間,愛食記部落客(128篇食記),5,通化夜市最夯的粥品冰品店/正統義大利外國人手工提拉米蘇/附菜單─十二粥、Lucky Machi 提拉米蘇 tiramisu表示讚賞分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,56b00f1c2756dd77913fc092,海綿飽飽,愛食記部落客(159篇食記),0,台北韓式料理吃到飽『Piggy Stone 小豬樂石韓式烤肉 東湖店』韓式烤肉、韓式炸雞、辣炒年糕無限供應，海鮮拼盤、炒泡麵加價購，菜單價位(捷運東湖站)表示讚賞分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,54b255e0d4fdab1c7d573501,謝蘿莉,愛食記部落客(1252篇食記),0,Piggy Stone 小豬樂石韓式烤肉。挑戰全台最便宜韓國烤肉吃到飽，超高CP值、1人320元還有找！+ 8分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,54fc75cf2756dd151b235a1f,PEKO,愛食記部落客(983篇食記),0,小豬樂石韓式烤肉吃到飽、單點也OK｜台北吃到飽餐廳、韓式料理推薦｜四人同行，一人免費｜2019小豬樂石菜單+ 1分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,54b31693d4fdab26d1baf162,大手牽小手,愛食記部落客(902篇食記),0,韓式燒肉吃到飽推薦，內湖最強韓式燒肉，最低398元吃到飽啦！小豬樂石韓式烤肉東湖店+ 10分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,54c4a1d62756dd7ce9f38d3d,大胃米粒DM,愛食記部落客(658篇食記),0,"台北內湖高CP值韓式烤肉吃到飽,小豬樂石韓式烤肉東湖店,398元享豬五花/韓式熟食/汽水無限吃到飽,另加99元品嚐道地韓式冷麵!捷運東湖站美食,內湖吃到飽推薦,內湖韓式烤肉推薦,+ 1分享開啟食記›",
小豬樂石韓國火山石烤肉專賣店,59339c6223679c3c95b22e13,算命的說我很愛吃,紫級會員(140則評論),0,內湖美食 小豬樂石｜韓式烤肉吃到飽！烤肉、炸雞、煎餅不怕你吃，只怕你吃不飽！+ 2分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,5364740040d18d2397752d8a,Angelababy享樂日記,愛食記部落客(1627篇食記),0,東湖必吃｜韓國烤肉吃到飽『小豬樂石』無限量韓街邊美食：韓式炸雞、辣炒年糕、韓國冷麵、飯捲、大醬海鮮炒麵、海鮮煎餅、鐵板蛋炒飯+ 7分享開啟食記›,
小豬樂石韓國火山石烤肉專賣店,53c3bcfed4fdab7c0e23a7f7,大食女,愛食記部落客(704篇食記),0,內湖美食 小豬樂石東湖店-韓式吃到飽！韓式烤肉、煎餅、拌飯、炸雞通通吃到飽！(附小豬樂石價位) 台北吃到飽+ 6分享開啟食記›,
Mallard Grilled Cheese Eatery 野鴨小餐館,5804915d2756dd4572f8e10c,美食鐵粉靜香兒,愛食記部落客(391篇食記),4.5,Mallard Grilled Cheese Eatery 野鴨小餐館 - 台北最好吃的三明治，酥脆不油膩的麵包搭配滿滿餡料，鹹甜都讓人愛不釋手表示讚賞分享開啟食記›,
Mallard Grilled Cheese Eatery 野鴨小餐館,57aea9142756dd520d1dc42b,小咪ma。吃喝玩樂趣,愛食記部落客(373篇食記),0,Mallard Grilled Cheese Eatery 野鴨小餐館 一間只賣三明治的復古小店 網友推薦「最好吃的三明治」。市民大道美食表示讚賞分享開啟食記›,
